date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:56:29	122318/122318	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-1ddce%22	https://sp21.datastructur.es/index.html	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/index-2.html	(from https://sp21.datastructur.es/)
08:56:37	52911/52911	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-ceaf%22	https://sp21.datastructur.es/about.html	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/about.html	(from https://sp21.datastructur.es/)
08:57:01	56119/56119	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-db37%22	https://sp21.datastructur.es/staff.html	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/staff.html	(from https://sp21.datastructur.es/)
08:57:07	3890/3890	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-f32%22	https://sp21.datastructur.es/exams.html	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/exams.html	(from https://sp21.datastructur.es/)
08:57:07	13936/13936	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-3670%22	https://sp21.datastructur.es/resources.html	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/resources.html	(from https://sp21.datastructur.es/)
08:57:22	63361/63361	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-f781%22	https://sp21.datastructur.es/announcements.html	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/announcements.html	(from https://sp21.datastructur.es/)
08:57:27	131794/131794	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-202d2%22	https://sp21.datastructur.es/materials/proj/proj2/proj2	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/proj/proj2/proj2.html	(from https://sp21.datastructur.es/)
08:57:28	12458/12458	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-30aa%22	https://sp21.datastructur.es/materials/guides/staff-gitlet	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/guides/staff-gitlet.html	(from https://sp21.datastructur.es/)
08:57:29	9653/9653	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-25b5%22	https://sp21.datastructur.es/materials/guides/gitbugs	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/guides/gitbugs.html	(from https://sp21.datastructur.es/)
08:57:30	121054/121054	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1d8de%22	https://sp21.datastructur.es/materials/hw/hw2/hw2.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/hw/hw2/hw2.pdf	(from https://sp21.datastructur.es/)
08:57:31	12965/12965	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-32a5%22	https://sp21.datastructur.es/materials/guides/ed-policies	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/guides/ed-policies.html	(from https://sp21.datastructur.es/)
08:57:32	23680/23680	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-5c80%22	https://sp21.datastructur.es/materials/guides/ed-guide	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/guides/ed-guide.html	(from https://sp21.datastructur.es/)
08:57:32	67366/67366	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-10726%22	https://sp21.datastructur.es/materials/proj/proj1/proj1	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/proj/proj1/proj1.html	(from https://sp21.datastructur.es/)
08:57:33	52911/52911	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-ceaf%22	https://sp21.datastructur.es/about	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/about-2.html	(from https://sp21.datastructur.es/)
08:57:34	6472/6472	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-1948%22	https://sp21.datastructur.es/materials/guides/office-hours	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/guides/office-hours.html	(from https://sp21.datastructur.es/)
08:57:35	20612/20612	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-5084%22	https://sp21.datastructur.es/materials/lab/lab1setup/lab1setup	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lab/lab1setup/lab1setup.html	(from https://sp21.datastructur.es/)
08:57:35	45690/45690	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-b27a%22	https://sp21.datastructur.es/materials/lab/lab1/lab1	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lab/lab1/lab1.html	(from https://sp21.datastructur.es/)
08:57:36	10846/10846	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-2a5e%22	https://sp21.datastructur.es/materials/guides/beacon-guide	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/guides/beacon-guide.html	(from https://sp21.datastructur.es/)
08:57:36	71150/71150	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-115ee%22	https://sp21.datastructur.es/materials/hw/hw0/hw0	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/hw/hw0/hw0.html	(from https://sp21.datastructur.es/)
08:57:37	64535/64535	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-fc17%22	https://sp21.datastructur.es/materials/proj/proj0/proj0	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/proj/proj0/proj0.html	(from https://sp21.datastructur.es/)
08:57:37	8589/8589	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-218d%22	https://sp21.datastructur.es/materials/guides/partnerships3	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/guides/partnerships3.html	(from https://sp21.datastructur.es/)
08:57:37	6680/6680	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-1a18%22	https://sp21.datastructur.es/materials/lectures/lec1/lec1.html	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec1/lec1.html	(from https://sp21.datastructur.es/)
08:57:38	10972/10972	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-2adc%22	https://sp21.datastructur.es/materials/lectures/lec2/lec2.html	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec2/lec2.html	(from https://sp21.datastructur.es/)
08:57:38	6534/6534	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-1986%22	https://sp21.datastructur.es/materials/lectures/lec7/lec7	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec7/lec7.html	(from https://sp21.datastructur.es/)
08:57:40	123146/123146	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1e10a%22	https://sp21.datastructur.es/materials/discussion/disc02.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc02.pdf	(from https://sp21.datastructur.es/)
08:57:41	109575/109575	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1ac07%22	https://sp21.datastructur.es/materials/discussion/examprep02.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep02.pdf	(from https://sp21.datastructur.es/)
08:57:46	76824/76824	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-12c18%22	https://sp21.datastructur.es/materials/proj/proj3/proj3	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/proj/proj3/proj3.html	(from https://sp21.datastructur.es/)
08:57:53	120364/120364	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1d62c%22	https://sp21.datastructur.es/materials/discussion/disc02sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc02sol.pdf	(from https://sp21.datastructur.es/)
08:57:55	51068/51068	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-c77c%22	https://sp21.datastructur.es/materials/lab/lab2/lab2	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lab/lab2/lab2.html	(from https://sp21.datastructur.es/)
08:58:12	10507/10507	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-290b%22	https://sp21.datastructur.es/materials/lectures/lec3/lec3.html	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec3/lec3.html	(from https://sp21.datastructur.es/)
08:58:14	15602/15602	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-3cf2%22	https://sp21.datastructur.es/materials/lectures/lec5/lec5	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec5/lec5.html	(from https://sp21.datastructur.es/)
08:58:16	12858/12858	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-323a%22	https://sp21.datastructur.es/materials/lectures/lec4/lec4	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec4/lec4.html	(from https://sp21.datastructur.es/)
08:58:33	102789/102789	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-19185%22	https://sp21.datastructur.es/materials/discussion/disc03.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc03.pdf	(from https://sp21.datastructur.es/)
08:58:35	130018/130018	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1fbe2%22	https://sp21.datastructur.es/materials/discussion/examprep03sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep03sol.pdf	(from https://sp21.datastructur.es/)
08:58:36	40202/40202	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-9d0a%22	https://sp21.datastructur.es/materials/lab/lab3/lab3	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lab/lab3/lab3.html	(from https://sp21.datastructur.es/)
08:58:37	10780/10780	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-2a1c%22	https://sp21.datastructur.es/materials/lectures/lec6/lec6	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec6/lec6.html	(from https://sp21.datastructur.es/)
08:58:37	13159/13159	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-3367%22	https://sp21.datastructur.es/materials/lectures/lec8/lec8	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec8/lec8.html	(from https://sp21.datastructur.es/)
08:58:38	15937/15937	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-3e41%22	https://sp21.datastructur.es/materials/lectures/lec9/lec9	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec9/lec9.html	(from https://sp21.datastructur.es/)
08:58:38	119824/119824	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1d410%22	https://sp21.datastructur.es/materials/discussion/examprep03.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep03.pdf	(from https://sp21.datastructur.es/)
08:58:39	97343/97343	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-17c3f%22	https://sp21.datastructur.es/materials/discussion/disc04.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc04.pdf	(from https://sp21.datastructur.es/)
08:58:41	110671/110671	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1b04f%22	https://sp21.datastructur.es/materials/discussion/examprep04.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep04.pdf	(from https://sp21.datastructur.es/)
08:58:42	115961/115961	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1c4f9%22	https://sp21.datastructur.es/materials/discussion/examprep04sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep04sol.pdf	(from https://sp21.datastructur.es/)
08:58:43	28232/28232	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-6e48%22	https://sp21.datastructur.es/materials/lab/lab4/lab4	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lab/lab4/lab4.html	(from https://sp21.datastructur.es/)
08:58:44	8331/8331	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-208b%22	https://sp21.datastructur.es/materials/lectures/lec10/lec10	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec10/lec10.html	(from https://sp21.datastructur.es/)
08:58:44	10315/10315	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-284b%22	https://sp21.datastructur.es/materials/lectures/lec11/lec11	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec11/lec11.html	(from https://sp21.datastructur.es/)
08:58:44	137384/137384	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-218a8%22	https://sp21.datastructur.es/materials/discussion/disc03sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc03sol.pdf	(from https://sp21.datastructur.es/)
08:58:45	114169/114169	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1bdf9%22	https://sp21.datastructur.es/materials/discussion/examprep02sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep02sol.pdf	(from https://sp21.datastructur.es/)
08:58:45	112988/112988	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1b95c%22	https://sp21.datastructur.es/materials/discussion/disc05.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc05.pdf	(from https://sp21.datastructur.es/)
08:58:46	127612/127612	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1f27c%22	https://sp21.datastructur.es/materials/discussion/examprep05.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep05.pdf	(from https://sp21.datastructur.es/)
08:58:47	7438/7438	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-1d0e%22	https://sp21.datastructur.es/materials/lab/lab5/lab5	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lab/lab5/lab5.html	(from https://sp21.datastructur.es/)
08:58:48	114792/114792	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1c068%22	https://sp21.datastructur.es/materials/discussion/disc05sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc05sol.pdf	(from https://sp21.datastructur.es/)
08:58:48	10664/10664	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-29a8%22	https://sp21.datastructur.es/materials/lectures/lec13/lec13	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec13/lec13.html	(from https://sp21.datastructur.es/)
08:58:48	16078/16078	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-3ece%22	https://sp21.datastructur.es/materials/lectures/lec14/lec14	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec14/lec14.html	(from https://sp21.datastructur.es/)
08:58:49	153612/153612	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-2580c%22	https://sp21.datastructur.es/materials/discussion/disc06.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc06.pdf	(from https://sp21.datastructur.es/)
08:58:51	126445/126445	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1eded%22	https://sp21.datastructur.es/materials/discussion/examprep06.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep06.pdf	(from https://sp21.datastructur.es/)
08:58:51	163901/163901	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-2803d%22	https://sp21.datastructur.es/materials/discussion/disc06sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc06sol.pdf	(from https://sp21.datastructur.es/)
08:58:52	100080/100080	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-186f0%22	https://sp21.datastructur.es/materials/discussion/disc04sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc04sol.pdf	(from https://sp21.datastructur.es/)
08:58:52	140454/140454	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-224a6%22	https://sp21.datastructur.es/materials/discussion/examprep06sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep06sol.pdf	(from https://sp21.datastructur.es/)
08:58:52	88693/88693	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-15a75%22	https://sp21.datastructur.es/materials/lab/lab6/lab6	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lab/lab6/lab6.html	(from https://sp21.datastructur.es/)
08:58:53	7735/7735	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-1e37%22	https://sp21.datastructur.es/materials/lectures/lec15/lec15	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec15/lec15.html	(from https://sp21.datastructur.es/)
08:58:53	8427/8427	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-20eb%22	https://sp21.datastructur.es/materials/lectures/lec16/lec16	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec16/lec16.html	(from https://sp21.datastructur.es/)
08:58:54	5724/5724	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-165c%22	https://sp21.datastructur.es/materials/lectures/lec17/lec17	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec17/lec17.html	(from https://sp21.datastructur.es/)
08:58:55	133348/133348	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-208e4%22	https://sp21.datastructur.es/materials/discussion/disc07.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc07.pdf	(from https://sp21.datastructur.es/)
08:58:56	112474/112474	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1b75a%22	https://sp21.datastructur.es/materials/discussion/examprep07.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep07.pdf	(from https://sp21.datastructur.es/)
08:58:56	148041/148041	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-24249%22	https://sp21.datastructur.es/materials/discussion/examprep07sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep07sol.pdf	(from https://sp21.datastructur.es/)
08:58:56	155760/155760	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-26070%22	https://sp21.datastructur.es/materials/discussion/disc07sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc07sol.pdf	(from https://sp21.datastructur.es/)
08:58:56	17540/17540	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-4484%22	https://sp21.datastructur.es/materials/lab/lab7/lab7	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lab/lab7/lab7.html	(from https://sp21.datastructur.es/)
08:58:57	4746/4746	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-128a%22	https://sp21.datastructur.es/materials/lectures/lec18/lec18	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec18/lec18.html	(from https://sp21.datastructur.es/)
08:58:57	11193/11193	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-2bb9%22	https://sp21.datastructur.es/materials/lectures/lec20/lec20	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec20/lec20.html	(from https://sp21.datastructur.es/)
08:58:58	7825/7825	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-1e91%22	https://sp21.datastructur.es/materials/lectures/lec21/lec21	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec21/lec21.html	(from https://sp21.datastructur.es/)
08:58:59	106716/106716	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1a0dc%22	https://sp21.datastructur.es/materials/discussion/disc08.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc08.pdf	(from https://sp21.datastructur.es/)
08:58:59	168824/168824	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-29378%22	https://sp21.datastructur.es/materials/discussion/disc08sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc08sol.pdf	(from https://sp21.datastructur.es/)
08:59:00	156424/156424	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-26308%22	https://sp21.datastructur.es/materials/discussion/examprep08.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep08.pdf	(from https://sp21.datastructur.es/)
08:59:01	31961/31961	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-7cd9%22	https://sp21.datastructur.es/materials/lab/lab8/lab8	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lab/lab8/lab8.html	(from https://sp21.datastructur.es/)
08:59:01	337437/337437	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-5261d%22	https://sp21.datastructur.es/materials/discussion/examprep08sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep08sol.pdf	(from https://sp21.datastructur.es/)
08:59:01	5909/5909	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-1715%22	https://sp21.datastructur.es/materials/lectures/lec23/lec23	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec23/lec23.html	(from https://sp21.datastructur.es/)
08:59:02	11008/11008	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-2b00%22	https://sp21.datastructur.es/materials/lectures/lec24/lec24	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec24/lec24.html	(from https://sp21.datastructur.es/)
08:59:02	14373/14373	---M-Z	200	added ('OK')	text/html	etag:W/%22609f462e-3825%22	https://sp21.datastructur.es/materials/lectures/lec25/lec25	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/lectures/lec25/lec25.html	(from https://sp21.datastructur.es/)
08:59:03	108243/108243	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1a6d3%22	https://sp21.datastructur.es/materials/discussion/disc09.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc09.pdf	(from https://sp21.datastructur.es/)
08:59:03	154926/154926	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-25d2e%22	https://sp21.datastructur.es/materials/discussion/disc09sol.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/disc09sol.pdf	(from https://sp21.datastructur.es/)
08:59:04	120298/120298	---M--	200	added ('OK')	application/pdf	etag:%22609f4627-1d5ea%22	https://sp21.datastructur.es/materials/discussion/examprep09.pdf	C:/My%20Websites/cs61b_sp21/sp21.datastructur.es/materials/discussion/examprep09.pdf	(from https://sp21.datastructur.es/)
